CODPARC;NUMCONTRATO;DTCONTRATO;STATUSCONTRATO;CEP
228835;570596;2024-02-06 10:01:51.000;CARENCIA;30250437
228839;570599;2024-02-06 10:19:04.000;CARENCIA;30150322
228851;570617;2024-02-06 13:11:09.000;CARENCIA;31150350
228853;570624;2024-02-06 14:33:19.000;CARENCIA;30290310
228854;570626;2024-02-06 14:52:56.000;CARENCIA;31748365
228858;570629;2024-02-06 16:20:00.000;CARENCIA;30640510
228862;570633;2024-02-06 17:22:16.000;SUSPENSO;31578300
228880;570770;2024-02-09 11:11:43.000;CARENCIA;30575815
228893;570635;2024-02-07 08:11:18.000;CARENCIA;30240051
228901;570648;2024-02-07 10:30:17.000;CARENCIA;31110370
228905;570660;2024-02-07 11:37:06.000;CARENCIA;31130450
228907;570663;2024-02-07 12:22:37.000;CARENCIA;30855445
228909;570665;2024-02-07 12:53:42.000;CARENCIA;31050250
228914;570678;2024-02-07 15:00:14.000;CARENCIA;30285180
228915;570673;2024-02-07 14:35:29.000;CARENCIA;30720400
228921;570683;2024-02-07 16:19:20.000;CARENCIA;31365770
228937;570690;2024-02-08 08:17:06.000;CARENCIA;31742227
228939;570694;2024-02-08 08:53:39.000;CARENCIA;30220260
228944;570702;2024-02-08 10:20:58.000;CARENCIA;34505790
228947;570709;2024-02-08 11:35:21.000;CARENCIA;30250200
228953;570714;2024-02-08 12:39:45.000;CARENCIA;31960170
228956;570727;2024-02-08 14:02:52.000;CARENCIA;31998060
228957;570733;2024-02-08 14:51:51.000;CARENCIA;30250260
228963;570735;2024-02-08 15:26:16.000;CARENCIA;31535580
228971;570745;2024-02-08 18:02:13.000;CARENCIA;30770100
228972;452401;2024-02-26 00:00:00.000;ATIVO;31910550
228973;570746;2024-02-08 18:56:29.000;CARENCIA;31573500
228981;570748;2024-02-09 08:32:10.000;CARENCIA;30290650
228982;570751;2024-02-09 08:51:14.000;CARENCIA;31050125
228986;570756;2024-02-09 09:12:46.000;CARENCIA;30280500
228987;570758;2024-02-09 09:18:45.000;CARENCIA;31210430
228992;570761;2024-02-09 10:14:34.000;CARENCIA;30627132
228993;570763;2024-02-09 10:44:33.000;CARENCIA;30285180
228994;570765;2024-02-09 10:49:22.000;SUSPENSO;30290650
228995;570766;2024-02-09 10:56:59.000;CARENCIA;30290613
229002;570772;2024-02-09 11:19:42.000;CARENCIA;31210620
229005;570779;2024-02-09 11:57:37.000;CARENCIA;31080020
229008;570783;2024-02-09 14:45:36.000;CARENCIA;31580490
229015;570787;2024-02-09 16:36:39.000;CARENCIA;30160041
229021;570788;2024-02-09 16:56:46.000;CARENCIA;32183680
229023;570790;2024-02-09 17:33:25.000;NEFETIVADO;31070170
229172;570796;2024-02-15 09:14:38.000;CARENCIA;30690210
229173;570797;2024-02-15 09:27:19.000;CARENCIA;32110100
229174;570798;2024-02-15 09:34:27.000;CARENCIA;30550480
229175;570800;2024-02-15 09:50:39.000;EFETIVADO;30421602
229184;570805;2024-02-15 10:35:37.000;EFETIVADO;30286120
229191;570816;2024-02-15 11:40:58.000;CARENCIA;30280200
229192;463011;2019-08-16 00:00:00.000;ATIVO;31035030
229193;570818;2024-02-15 11:41:59.000;CARENCIA;31540400
229198;570819;2024-02-15 11:56:45.000;NEFETIVADO;3026030
229199;570822;2024-02-15 12:25:08.000;CARENCIA;31360020
229201;570830;2024-02-15 13:10:41.000;CARENCIA;31015120
229204;570833;2024-02-15 13:23:42.000;CARENCIA;31573550
229205;570835;2024-02-15 13:28:32.000;CARENCIA;30431364
229208;570843;2024-02-15 13:56:21.000;CARENCIA;31235160
229214;570844;2024-02-15 14:01:04.000;CARENCIA;30260490
229218;570846;2024-02-15 14:41:23.000;EFETIVADO;31710350
229219;570848;2024-02-15 14:47:58.000;CARENCIA;31130192
229221;570850;2024-02-15 15:24:36.000;EFETIVADO;31540479
229227;570855;2024-02-15 16:48:21.000;CARENCIA;30525420
229231;570856;2024-02-15 16:54:47.000;CARENCIA;30335000
229232;570857;2024-02-15 17:23:55.000;CARENCIA;31540484
229241;570864;2024-02-16 09:09:41.000;EFETIVADO;30575392
229245;570865;2024-02-16 09:29:17.000;CARENCIA;31540390
229254;570873;2024-02-16 10:21:25.000;CARENCIA;31742075
229262;570881;2024-02-16 11:02:27.000;EFETIVADO;30550190
229272;570902;2024-02-16 13:16:25.000;CARENCIA;31842400
229275;570909;2024-02-16 13:57:10.000;CARENCIA;31742616
229282;570918;2024-02-16 15:52:11.000;CARENCIA;30240113
229290;570920;2024-02-16 20:09:38.000;CARENCIA;31980284
229298;570926;2024-02-17 11:22:28.000;CARENCIA;31950600
229300;570927;2024-02-17 11:33:56.000;CARENCIA;31872040
229303;570928;2024-02-17 12:20:49.000;CARENCIA;31620380
229372;570933;2024-02-19 08:47:06.000;EFETIVADO;30514280
229376;570943;2024-02-19 10:30:54.000;CARENCIA;31742541
229385;570946;2024-02-19 11:12:04.000;CARENCIA;31840240
229389;570951;2024-02-19 11:48:25.000;CARENCIA;30510070
229391;570961;2024-02-19 13:02:17.000;CARENCIA;31270460
229398;570966;2024-02-19 13:46:47.000;CARENCIA;31035460
229400;570967;2024-02-19 13:47:43.000;EFETIVADO;30622640
229405;570968;2024-02-19 14:38:55.000;CARENCIA;31460580
229412;570970;2024-02-19 17:25:07.000;EFETIVADO;30280230
229439;570991;2024-02-20 10:48:21.000;CARENCIA;30180120
229440;570993;2024-02-20 10:55:35.000;CARENCIA;30390450
229441;460250;2019-06-04 00:00:00.000;ATIVO;31555480
229443;571000;2024-02-20 12:42:53.000;EFETIVADO;30285200
229446;571005;2024-02-20 13:28:33.000;CARENCIA;31155120
229449;571014;2024-02-20 16:28:39.000;CARENCIA;30140001
229450;571007;2024-02-20 14:47:53.000;CARENCIA;31748451
229451;571008;2024-02-20 14:55:19.000;CARENCIA;31540600
229452;571009;2024-02-20 15:34:05.000;CARENCIA;31030440
229460;571016;2024-02-20 17:19:42.000;CARENCIA;30881220
229460;571020;2024-02-20 18:12:19.000;CARENCIA;30881220
229460;571021;2024-02-20 18:25:57.000;CARENCIA;30881220
229464;571019;2024-02-20 17:46:46.000;SUSPENSO;32280540
229472;571023;2024-02-21 08:43:41.000;CARENCIA;30230000
229473;571025;2024-02-21 08:56:22.000;CARENCIA;31080053
229481;571040;2024-02-21 12:24:10.000;CARENCIA;31330100
229482;571041;2024-02-21 12:25:18.000;CARENCIA;31155370
229483;571042;2024-02-21 12:32:56.000;EFETIVADO;33170805
229484;571044;2024-02-21 12:37:06.000;CARENCIA;31846300
229487;571053;2024-02-21 15:31:10.000;CARENCIA;31250540
229489;571054;2024-02-21 15:43:21.000;EFETIVADO;31910790
229491;571055;2024-02-21 16:39:03.000;CARENCIA;31270460
229512;571066;2024-02-22 09:36:38.000;CARENCIA;31580020
229515;571072;2024-02-22 10:34:56.000;CARENCIA;31060450
229519;571080;2024-02-22 11:39:54.000;CARENCIA;30881250
229522;571083;2024-02-22 11:48:51.000;CARENCIA;31615200
229527;571088;2024-02-22 12:10:39.000;CARENCIA;30850525
229529;571093;2024-02-22 12:36:16.000;CARENCIA;31990300
229535;571102;2024-02-22 14:43:14.000;CARENCIA;30810495
229541;571111;2024-02-22 17:09:55.000;CARENCIA;30644202
229569;571112;2024-02-23 08:17:42.000;CARENCIA;31230700
229570;571113;2024-02-23 08:23:03.000;EFETIVADO;30664784
229572;571116;2024-02-23 09:03:13.000;EFETIVADO;31310490
229573;571122;2024-02-23 10:18:27.000;CARENCIA;31870450
229582;571125;2024-02-23 10:44:40.000;CARENCIA;30190051
229587;571127;2024-02-23 11:08:23.000;CARENCIA;30622420
229597;571144;2024-02-23 14:24:04.000;CARENCIA;30512460
229604;571150;2024-02-23 16:15:17.000;CARENCIA;31742302
229610;571152;2024-02-23 17:56:50.000;CARENCIA;30670370
229621;571153;2024-02-24 08:23:17.000;CARENCIA;31035410
229622;572428;2024-03-27 17:14:26.000;EFETIVADO;31748365
229632;571164;2024-02-24 12:18:45.000;CARENCIA;31785710
229717;571175;2024-02-26 09:59:18.000;EFETIVADO;30220320
229722;571176;2024-02-26 10:01:27.000;EFETIVADO;30840720
229723;571177;2024-02-26 10:01:37.000;CARENCIA;31155270
229725;571179;2024-02-26 10:31:01.000;EFETIVADO;30441114
229737;571192;2024-02-26 12:00:29.000;SUSPENSO;31748498
229740;571196;2024-02-26 12:18:32.000;CARENCIA;30421099
229743;571201;2024-02-26 13:01:18.000;CARENCIA;30690240
229749;571205;2024-02-26 13:24:40.000;CARENCIA;30270440
229752;571206;2024-02-26 13:43:08.000;EFETIVADO;31578450
229762;571217;2024-02-26 15:42:30.000;CARENCIA;30270190
229765;571218;2024-02-26 15:56:19.000;CARENCIA;30640150
229771;571219;2024-02-26 16:12:49.000;EFETIVADO;30411400
229774;571220;2024-02-26 16:16:17.000;CARENCIA;31030100
229778;571223;2024-02-26 16:56:09.000;CARENCIA;31060260
229779;571224;2024-02-26 17:24:34.000;EFETIVADO;30380580
229789;571226;2024-02-27 08:33:01.000;CARENCIA;30140111
229792;571238;2024-02-27 10:19:42.000;EFETIVADO;30280200
229795;571239;2024-02-27 10:25:02.000;CARENCIA;30290613
229796;571240;2024-02-27 10:31:41.000;EFETIVADO;31320060
229797;571243;2024-02-27 11:15:43.000;CARENCIA;31845190
229799;571244;2024-02-27 11:32:31.000;CARENCIA;30666515
229800;571246;2024-02-27 11:39:26.000;EFETIVADO;31630200
229808;571261;2024-02-27 14:54:05.000;CARENCIA;30455220
229810;571264;2024-02-27 15:55:09.000;EFETIVADO;30270220
229831;571270;2024-02-28 08:53:38.000;EFETIVADO;31985450
229839;571279;2024-02-28 10:26:17.000;CARENCIA;30180005
229842;571289;2024-02-28 12:25:36.000;CARENCIA;31990380
229852;571297;2024-02-28 13:19:09.000;CARENCIA;31744750
229863;571301;2024-02-28 13:55:34.000;EFETIVADO;30622120
229864;571304;2024-02-28 14:32:54.000;CARENCIA;30664170
229869;571310;2024-02-28 15:50:09.000;CARENCIA;31650430
229888;571322;2024-02-29 08:25:47.000;EFETIVADO;31155290
229889;571324;2024-02-29 09:09:54.000;EFETIVADO;31744750
229890;571325;2024-02-29 09:21:49.000;CARENCIA;31515212
229898;571343;2024-02-29 11:15:45.000;EFETIVADO;31360330
229902;571346;2024-02-29 11:49:34.000;CARENCIA;30451451
229904;571350;2024-02-29 12:44:12.000;CARENCIA;31742700
229907;571359;2024-02-29 13:53:16.000;EFETIVADO;30380600
229911;571362;2024-02-29 14:29:41.000;EFETIVADO;31150720
229921;571372;2024-02-29 17:18:41.000;EFETIVADO;31975462
229923;571373;2024-02-29 17:35:18.000;EFETIVADO;31035340
229935;571375;2024-03-01 07:20:23.000;CARENCIA;30514170
229950;571383;2024-03-01 09:34:59.000;EFETIVADO;31741313
229952;571384;2024-03-01 09:40:06.000;CARENCIA;31845000
229954;571386;2024-03-01 10:16:36.000;ATIVO;31015365
229964;571400;2024-03-01 12:01:56.000;EFETIVADO;30640560
229966;571404;2024-03-01 12:26:37.000;CARENCIA;31970752
229977;571408;2024-03-01 12:53:01.000;EFETIVADO;31844090
229978;571410;2024-03-01 13:04:15.000;CARENCIA;30440670
229979;464134;2019-09-19 00:00:00.000;ATIVO;31742005
229981;571412;2024-03-01 13:50:55.000;EFETIVADO;30285190
229983;571414;2024-03-01 14:43:39.000;EFETIVADO;31920460
229985;571487;2024-03-05 08:58:00.000;ATIVO;30260070
229988;571415;2024-03-01 16:46:28.000;CARENCIA;31110090
229990;571457;2024-03-04 12:00:05.000;ATIVO;30220270
229994;571418;2024-03-01 19:39:45.000;EFETIVADO;30575120
230007;571420;2024-03-02 08:55:26.000;EFETIVADO;31840220
230008;571421;2024-03-02 09:10:15.000;CARENCIA;30660280
230079;571441;2024-03-04 09:51:25.000;CARENCIA;31930020
230081;571444;2024-03-04 10:14:24.000;CARENCIA;30642140
230083;571445;2024-03-04 10:18:41.000;CARENCIA;30720320
230094;571461;2024-03-04 12:44:08.000;CARENCIA;31130560
230103;571474;2024-03-04 15:31:16.000;CARENCIA;31320016
230108;571478;2024-03-04 16:26:29.000;EFETIVADO;31615350
230109;564276;2023-09-28 10:05:58.000;ATIVO;30270200
230148;571500;2024-03-05 11:39:52.000;EFETIVADO;31710340
230149;571501;2024-03-05 12:06:53.000;CARENCIA;30627230
230151;571504;2024-03-05 13:01:48.000;CARENCIA;30494230
230155;571626;2024-03-07 15:59:20.000;EFETIVADO;31515290
230159;571510;2024-03-05 13:57:07.000;EFETIVADO;31730760
230162;571515;2024-03-05 14:30:18.000;CARENCIA;31340210
230163;571518;2024-03-05 14:58:35.000;ATIVO;31580500
230169;571519;2024-03-05 15:34:04.000;CARENCIA;31975210
230177;571526;2024-03-05 17:58:21.000;CARENCIA;30710110
230180;571527;2024-03-05 19:54:23.000;ATIVO;30672350
230180;572151;2024-03-20 08:01:51.000;EFETIVADO;30672350
230193;571533;2024-03-06 10:44:57.000;CARENCIA;31655290
230198;571580;2024-03-07 09:01:17.000;CARENCIA;31060430
230200;571540;2024-03-06 11:48:32.000;CARENCIA;31985000
230218;571618;2024-03-07 14:11:43.000;CARENCIA;31330000
230224;571551;2024-03-06 13:47:53.000;CARENCIA;31530320
230225;571554;2024-03-06 14:15:57.000;CARENCIA;30240360
230226;571555;2024-03-06 14:26:58.000;EFETIVADO;31585000
230229;571556;2024-03-06 15:34:07.000;EFETIVADO;31742187
230233;571558;2024-03-06 16:01:01.000;CARENCIA;31630280
230234;571559;2024-03-06 16:12:33.000;CARENCIA;30770040
230235;571560;2024-03-06 16:19:26.000;CARENCIA;31515400
230240;571565;2024-03-06 17:28:29.000;NEFETIVADO;31910660
230244;571566;2024-03-06 18:00:01.000;EFETIVADO;30411510
230257;571569;2024-03-07 07:59:43.000;EFETIVADO;30260270
230261;571574;2024-03-07 08:24:25.000;CARENCIA;30575300
230262;571575;2024-03-07 08:43:13.000;CARENCIA;31742589
230263;571576;2024-03-07 08:45:27.000;CARENCIA;31680320
230271;571584;2024-03-07 09:27:54.000;CARENCIA;31320060
230273;571586;2024-03-07 09:39:00.000;EFETIVADO;31070090
230274;571587;2024-03-07 09:48:56.000;EFETIVADO;31155290
230276;571592;2024-03-07 10:28:37.000;ATIVO;31540550
230279;571590;2024-03-07 10:21:37.000;EFETIVADO;31080160
230283;571591;2024-03-07 10:25:42.000;EFETIVADO;30290650
230284;571593;2024-03-07 10:29:43.000;EFETIVADO;31741323
230289;571599;2024-03-07 11:10:56.000;CARENCIA;30622580
230293;571604;2024-03-07 12:05:55.000;CARENCIA;30260440
230294;571605;2024-03-07 12:07:23.000;CARENCIA;30750450
230295;571607;2024-03-07 12:25:30.000;NEFETIVADO;30270380
230297;571610;2024-03-07 12:54:54.000;EFETIVADO;30810110
230305;571615;2024-03-07 13:25:43.000;CARENCIA;31510180
230308;571619;2024-03-07 14:23:42.000;CARENCIA;30512000
230311;571622;2024-03-07 15:01:08.000;EFETIVADO;31998250
230318;569388;2023-12-29 16:15:44.000;CARENCIA;31110080
230324;571631;2024-03-07 19:03:52.000;CARENCIA;30512680
230326;571632;2024-03-07 19:57:05.000;EFETIVADO;31110752
230336;571634;2024-03-08 07:56:19.000;EFETIVADO;31515520
230339;571639;2024-03-08 08:39:01.000;EFETIVADO;31525030
230344;571646;2024-03-08 09:22:53.000;CARENCIA;31170380
230346;571651;2024-03-08 10:01:04.000;CARENCIA;31655455
230348;571652;2024-03-08 10:11:51.000;EFETIVADO;31155030
230350;571659;2024-03-08 10:31:40.000;CARENCIA;30575090
230352;571666;2024-03-08 11:08:47.000;EFETIVADO;33203202
230353;571669;2024-03-08 11:36:49.000;EFETIVADO;31060200
230355;571672;2024-03-08 12:41:36.000;CARENCIA;30720476
230356;571680;2024-03-08 13:25:06.000;CARENCIA;31845320
230357;571681;2024-03-08 13:30:30.000;EFETIVADO;31748087
230360;571683;2024-03-08 13:34:24.000;EFETIVADO;31160410
230362;571687;2024-03-08 15:05:17.000;EFETIVADO;31035070
230369;571691;2024-03-08 17:13:46.000;EFETIVADO;31845170
230396;571695;2024-03-09 08:26:39.000;CARENCIA;30672726
230398;571701;2024-03-09 09:33:44.000;EFETIVADO;30285092
230399;571702;2024-03-09 09:41:03.000;CARENCIA;30140003
230401;571711;2024-03-09 10:30:20.000;CARENCIA;30673140
230404;571715;2024-03-09 11:38:14.000;ATIVO;31510480
230406;571716;2024-03-09 11:42:36.000;CARENCIA;34710670
230407;571717;2024-03-09 13:47:15.000;EFETIVADO;31840220
230435;571719;2024-03-11 08:20:32.000;CARENCIA;30285310
230439;571721;2024-03-11 08:54:47.000;EFETIVADO;30285270
230440;571724;2024-03-11 09:11:03.000;CARENCIA;31615200
230441;571726;2024-03-11 09:36:40.000;EFETIVADO;31975370
230455;571731;2024-03-11 10:40:02.000;CARENCIA;30240090
230476;571749;2024-03-11 13:44:58.000;EFETIVADO;31741315
230481;571753;2024-03-11 14:15:29.000;CARENCIA;31652220
230491;571756;2024-03-11 14:45:30.000;EFETIVADO;31950010
230493;571757;2024-03-11 14:49:52.000;CARENCIA;31970725
230495;571758;2024-03-11 14:50:22.000;EFETIVADO;31580260
230498;571763;2024-03-11 15:40:30.000;CARENCIA;30431225
230505;571767;2024-03-11 18:22:40.000;CARENCIA;30441106
230520;571780;2024-03-12 09:31:44.000;CARENCIA;30140070
230521;571781;2024-03-12 09:34:26.000;EFETIVADO;31615240
230526;571791;2024-03-12 10:42:42.000;EFETIVADO;30620220
230531;571792;2024-03-12 10:58:03.000;EFETIVADO;31530710
230533;571795;2024-03-12 11:08:48.000;EFETIVADO;31050375
230536;571803;2024-03-12 12:32:20.000;CARENCIA;30710580
230537;571806;2024-03-12 12:59:04.000;CARENCIA;30110912
230539;571811;2024-03-12 14:08:36.000;CARENCIA;31310200
230541;571814;2024-03-12 14:56:00.000;EFETIVADO;30620300
230543;571818;2024-03-12 15:43:46.000;CARENCIA;30180160
230545;571820;2024-03-12 16:44:28.000;CARENCIA;30575839
230546;571821;2024-03-12 16:46:21.000;NEFETIVADO;31660040
230547;571822;2024-03-12 16:57:42.000;EFETIVADO;31990300
230555;571823;2024-03-12 18:32:08.000;CARENCIA;31110050
230573;571826;2024-03-13 09:01:13.000;EFETIVADO;30285110
230584;571840;2024-03-13 11:13:04.000;NEFETIVADO;30310630
230590;571842;2024-03-13 12:27:07.000;NEFETIVADO;31530250
230596;571850;2024-03-13 13:29:24.000;EFETIVADO;31630000
230597;572141;2024-03-19 15:31:26.000;EFETIVADO;31330130
230604;571854;2024-03-13 14:39:24.000;CARENCIA;31910780
230608;571857;2024-03-13 15:26:51.000;CARENCIA;31746040
230609;571858;2024-03-13 16:05:55.000;EFETIVADO;31565410
230620;571865;2024-03-13 19:36:41.000;CARENCIA;31585090
230641;571869;2024-03-14 08:16:16.000;EFETIVADO;31170690
230646;571874;2024-03-14 09:50:42.000;EFETIVADO;30290210
230650;571879;2024-03-14 10:37:44.000;CARENCIA;31170640
230658;571890;2024-03-14 13:34:40.000;CARENCIA;31010390
230659;571892;2024-03-14 13:54:20.000;EFETIVADO;31998500
230663;571897;2024-03-14 15:54:03.000;CARENCIA;31080160
230697;571901;2024-03-15 07:14:04.000;ATIVO;31585230
230697;572048;2024-03-18 13:14:01.000;NEFETIVADO;31585230
230698;571902;2024-03-15 08:11:49.000;EFETIVADO;31235070
230704;571906;2024-03-15 09:10:35.000;CARENCIA;31030240
230706;571907;2024-03-15 09:23:30.000;CARENCIA;30865070
230710;571914;2024-03-15 10:40:41.000;CARENCIA;31210600
230715;571917;2024-03-15 11:07:44.000;EFETIVADO;30295395
230721;571922;2024-03-15 12:04:54.000;EFETIVADO;31110778
230722;571925;2024-03-15 12:21:44.000;EFETIVADO;31720305
230725;571928;2024-03-15 12:53:52.000;EFETIVADO;30550290
230727;571932;2024-03-15 13:30:07.000;EFETIVADO;31250620
230729;571942;2024-03-15 14:09:07.000;CARENCIA;30692140
230732;571949;2024-03-15 14:28:01.000;EFETIVADO;31585230
230734;571957;2024-03-15 15:09:47.000;CARENCIA;30285750
230737;571962;2024-03-15 15:44:14.000;EFETIVADO;30644160
230754;571981;2024-03-15 20:33:14.000;CARENCIA;30431214
230768;571990;2024-03-16 11:24:37.000;EFETIVADO;30627175
230807;571993;2024-03-18 07:40:07.000;EFETIVADO;31846530
230808;571994;2024-03-18 07:51:33.000;EFETIVADO;31975230
230811;572000;2024-03-18 08:26:19.000;CARENCIA;31525365
230812;572003;2024-03-18 08:30:00.000;NEFETIVADO;30451565
230816;572008;2024-03-18 08:52:29.000;EFETIVADO;31050120
230817;572009;2024-03-18 08:53:09.000;EFETIVADO;31630000
230818;572011;2024-03-18 09:06:46.000;EFETIVADO;31080460
230820;572015;2024-03-18 09:17:46.000;EFETIVADO;31050020
230821;572166;2024-03-20 10:30:56.000;CARENCIA;31610250
230822;572017;2024-03-18 09:30:28.000;EFETIVADO;31742185
230825;572024;2024-03-18 10:08:51.000;CARENCIA;31930250
230827;572028;2024-03-18 10:24:24.000;CARENCIA;31742227
230830;572029;2024-03-18 10:33:35.000;NEFETIVADO;31140220
230831;572030;2024-03-18 10:39:54.000;EFETIVADO;31310370
230833;572035;2024-03-18 10:55:25.000;CARENCIA;31365440
230836;572039;2024-03-18 11:20:29.000;EFETIVADO;31744565
230841;572042;2024-03-18 11:28:10.000;EFETIVADO;30286160
230843;572044;2024-03-18 11:44:47.000;CARENCIA;31950510
230850;527054;2022-06-14 10:23:42.000;ATIVO;30668582
230853;572056;2024-03-18 13:59:06.000;EFETIVADO;31930130
230857;572060;2024-03-18 14:39:40.000;EFETIVADO;31010160
230857;572073;2024-03-18 15:47:46.000;EFETIVADO;31010160
230859;572063;2024-03-18 14:55:05.000;EFETIVADO;30320010
230862;572065;2024-03-18 15:00:48.000;CARENCIA;31742810
230863;572066;2024-03-18 15:01:15.000;EFETIVADO;30285185
230864;572069;2024-03-18 15:14:35.000;EFETIVADO;31975270
230867;461823;2019-07-16 00:00:00.000;ATIVO;30672160
230868;572074;2024-03-18 15:51:11.000;EFETIVADO;33183460
230870;572078;2024-03-18 16:25:48.000;EFETIVADO;30140080
230872;572082;2024-03-18 16:54:18.000;EFETIVADO;31615730
230873;572083;2024-03-18 17:01:36.000;EFETIVADO;31360180
230875;572085;2024-03-18 17:28:04.000;CARENCIA;31050140
230896;572088;2024-03-19 08:01:19.000;EFETIVADO;30290638
230897;572089;2024-03-19 08:14:37.000;EFETIVADO;30290380
230898;572090;2024-03-19 08:20:09.000;EFETIVADO;30628080
230902;572092;2024-03-19 08:25:22.000;EFETIVADO;31842660
230904;572094;2024-03-19 08:42:23.000;EFETIVADO;31840460
230905;572096;2024-03-19 08:56:17.000;CARENCIA;30720476
230907;572097;2024-03-19 09:07:25.000;EFETIVADO;31845410
230909;572098;2024-03-19 09:09:41.000;EFETIVADO;30514510
230911;572101;2024-03-19 09:24:01.000;EFETIVADO;31050185
230914;547541;2023-01-18 14:18:52.000;ATIVO;31035520
230921;572111;2024-03-19 10:40:56.000;EFETIVADO;31990590
230923;572116;2024-03-19 11:50:35.000;CARENCIA;30360010
230929;572119;2024-03-19 13:04:38.000;CARENCIA;30330370
230933;572134;2024-03-19 14:05:14.000;NEFETIVADO;31573550
230935;572138;2024-03-19 14:43:20.000;CARENCIA;31975060
230936;572139;2024-03-19 14:50:41.000;EFETIVADO;30451363
230941;572143;2024-03-19 16:05:08.000;CARENCIA;31560410
230952;572181;2024-03-20 14:46:04.000;EFETIVADO;31130670
230971;572159;2024-03-20 09:29:04.000;CARENCIA;30627172
230973;572160;2024-03-20 09:46:22.000;EFETIVADO;30451695
230981;572176;2024-03-20 12:59:16.000;CARENCIA;31520180
230985;572199;2024-03-21 10:20:15.000;CARENCIA;31920390
230988;572180;2024-03-20 14:40:16.000;EFETIVADO;30624360
230991;572184;2024-03-20 15:50:13.000;CARENCIA;30840470
